uid,latitude,longitude,date,usable
xqul,35.6461455932825,-79.274748132193,2018-11-07,ok
xqun,35.9015124610295,-79.0899604245258,2017-10-18,ok
xquw,38.7784833272298,-75.3098166783651,2018-08-08,ok
xqvd,40.7794940736111,-85.6374722222222,2020-07-07,ok
xqvu,44.0,-82.35,2015-04-22,ok
xqwd,35.61133,-78.9855644430254,2016-10-05,ok
xqxd,39.267492,-79.997219,2016-07-26,ko
xqyl,39.4159,-99.43133,2020-08-26,ok
xqyq,35.98,-78.7790095367711,2017-08-23,ok
xqzj,41.309301,-80.472714,2013-06-24,ko
xrbb,35.51,-79.0928808395041,2017-06-24,ok
xrbz,35.97,-79.21,2018-05-03,ok
xrdg,35.7153171578233,-79.1462694440445,2016-06-22,ok
xrdu,36.00756,-78.9681651127753,2013-07-09,ok
xrdw,35.63922577536,-79.2876009443972,2014-10-08,ok
xrek,38.7686666488647,-75.3178833325704,2019-08-07,ok
xres,37.8154,-122.116,2016-07-11,ok
xrgj,36.6902,-121.68,2014-10-31,ko
xrhd,39.1853,-121.704,2018-02-21,ok
xrio,35.78,-79.1101332681936,2017-08-09,ok
xrkj,35.8870089991886,-78.9738820355718,2018-12-06,ok
xrku,35.649791805034,-79.2679756888393,2016-08-10,ok
xrkx,36.03,-78.6947470659886,2021-04-20,ok
xrlb,43.89,-82.056667,2018-08-08,ok
xrlr,36.346,-79.1130004339929,2019-07-01,ko
xrnc,36.984726,-104.374726,2016-05-05,ok
xrng,35.9039659374437,-79.1095968115223,2019-03-19,ok
xrnr,34.21,-78.9286437769216,2019-07-16,ko
xrnw,35.7165680479862,-79.1439460510691,2018-09-20,ok
xrod,35.8986241913267,-79.0668441714793,2016-08-10,ok
xroz,35.6298307917959,-79.305051108659,2016-05-24,ok
xrpq,36.7081,-121.6,2021-04-27,ko
xrqn,37.9907,-121.696,2014-02-06,ok
xrre,41.702596,-85.022696,2017-08-28,ok
xrrl,35.6959682823245,-79.182207884323,2015-09-24,ok
xrrm,41.512172,-73.476168,2018-08-28,ok
xrro,35.6780299850947,-79.2155263282677,2018-11-07,ok
xrsi,35.4265,-118.832,2021-08-17,ko
xrsl,47.740833,-88.737,2016-08-25,ko
xrsu,36.3,-80.04,2019-06-25,ko
xrtb,35.65,-78.6870416483064,2021-08-11,ok
xruu,35.8871953391694,-78.9753734067361,2019-02-19,ok
xrvo,36.1529,-119.317,2016-02-10,ko
xrxe,32.8397,-117.024,2014-03-01,ko
xrxk,35.8698036076257,-78.8361787647356,2017-11-15,ok
xrxo,36.115,-78.9085102662037,2013-07-29,ok
xrxv,36.42,-79.076864258142,2019-07-29,ko
xryg,34.6766,-120.553,2013-05-28,ko
xryk,48.9553,-115.1064,2017-09-04,ko
xryq,35.76,-79.0806212340171,2020-05-13,ok
xrzd,42.038186,-78.908886,2014-08-27,ok
xsad,35.8589027187474,-78.7489335516245,2020-05-18,ok
xsai,38.9725,-94.67293,2019-10-28,ko
xsba,35.79,-79.0256013110047,2018-04-11,ok
xsbu,37.9718,-121.374,2019-07-29,ok
xsdj,38.8121,-121.774,2017-08-15,ok
xsfi,40.4189,-122.214,2019-02-20,ok
xsfp,36.31,-79.1168562776542,2020-10-13,ko
xshg,35.794,-79.0191749049026,2016-06-21,ok
xshi,37.4368,-121.133,2016-01-07,ok
xsho,38.691,-100.924,2017-10-16,ok
xshv,37.2616,-120.906,2021-10-26,ok
xsie,35.6375224355637,-79.2907647135551,2015-07-23,ok
xsih,35.98,-78.8222593005355,2020-06-01,ok
xsii,35.79,-79.0353892218371,2021-04-28,ok
xsjq,35.7262824077621,-79.1259026800902,2019-07-17,ok
xska,35.8779404534551,-78.901301972243,2015-02-11,ok
xskh,35.2469,-120.682,2018-12-02,ko
xskl,35.9110779133786,-79.1665174776261,2013-06-27,ok
xsle,34.9552,-120.487,2015-03-16,ko
xslf,39.3092,-121.595,2015-06-17,ok
xsln,36.03,-78.6994697413422,2021-06-28,ok
xsnh,36.9128,-121.744,2020-04-29,ko
xsod,33.4081833,-99.3742667,2018-08-15,ko
xsoe,39.0223556408333,-86.4816555555556,2020-05-18,ok
xsof,35.79,-79.0255024432185,2018-03-22,ok
xspr,35.8906426288147,-79.0029637732755,2020-07-15,ok
xspw,37.4106,-122.069,2020-07-22,ok
xsqd,36.06,-78.76,2019-07-01,ok
xsqr,36.54,-79.0649012560135,2019-06-19,ko
xsqz,40.7794940736111,-85.6374722222222,2017-08-28,ok
xssv,37.3204,-120.983,2016-03-08,ok
xstl,35.6749959110825,-79.2211617920803,2020-05-15,ok
xstz,35.7198948835259,-79.1377668144325,2013-06-24,ok
xswc,36.17,-79.0557559857913,2020-07-21,ok
xswg,39.93765,-77.44543,2020-10-07,ok
xsxn,35.6751555991884,-79.2208651887217,2020-05-15,ok
xszu,32.5513,-117.084,2013-10-10,ko
xtaw,35.6411686473152,-79.2839922702014,2021-06-17,ok
xtax,39.07775,-96.9059,2014-09-08,ok
xtbe,38.3677,-121.521,2017-05-16,ok
xtbk,37.2486,-120.851,2016-01-07,ok
xtca,40.4189,-122.214,2015-03-19,ok
xtda,35.79,-79.0314345103896,2020-01-09,ok
xtdh,36.7518,-121.742,2018-03-01,ko
xtdj,35.98,-78.8108254549426,2019-09-10,ok
xtfj,39.09447,-96.90462,2015-07-20,ok
xtfu,38.8304499944051,-75.2481333255768,2019-07-24,ok
xtgh,35.794,-79.0139349122347,2015-06-10,ok
xtgy,35.8,-79.0394922349638,2017-08-16,ok
xtil,35.8771640368683,-78.8950879257251,2015-11-12,ok
xtis,38.2742,-121.589,2021-04-28,ok
xtkf,35.029745,-104.687738,2019-10-09,ko
xtlx,36.35,-79.1140385457479,2019-12-10,ko
xtnf,41.264992,-80.461386,2016-08-23,ko
xtny,37.4419,-121.003,2015-08-11,ok
xtoi,35.6550881272132,-79.2581383441138,2014-06-23,ok
xtop,39.263048,-80.00583,2019-08-21,ko
xtoq,35.6352601873967,-79.294966594468,2014-11-25,ok
xtos,37.1366,-120.762,2018-02-13,ok
xtpt,37.5368,-121.049,2017-02-14,ok
xtpz,39.5863833333333,-84.9948666666667,2016-06-01,ko
xtqe,32.5513,-117.084,2014-03-01,ko
xtql,41.046103,-81.002774,2017-09-13,ko
xtrh,35.7258831874973,-79.1266441884866,2014-07-23,ok
xtsa,35.4417,-119.549,2017-03-20,ko
xtsp,35.7212522324261,-79.1352456858848,2018-05-22,ok
xtsr,36.115,-78.9070188950394,2013-05-16,ok
xtsy,39.40763,-99.44667,2015-06-30,ok
xttl,37.4978,-121.082,2017-09-12,ok
xttn,38.95941962,-94.64457737,2019-08-20,ko
xtuv,35.79,-79.0282213073386,2019-01-15,ok
xtuz,35.64607,-78.6770991738778,2016-08-24,ok
xtwd,35.6328382511238,-79.2994650787395,2016-04-06,ok
xtwk,37.2953,-120.85,2019-06-11,ok
xtxm,35.6282605254212,-79.3079677083514,2015-05-20,ok
xtxu,34.4069,-119.517,2020-04-22,ko
xtym,35.6722545985979,-79.2262534830688,2014-08-25,ok
xtzk,35.6728135069686,-79.2252153713139,2021-08-05,ok
xucf,35.47745,-76.81692,2015-12-08,ko
xucx,48.437167,-87.0985,2019-05-03,ko
xueg,35.98,-78.8085883981962,2019-06-13,ok
xufu,39.21155,-97.00559,2016-10-03,ok
xugn,41.3305639294444,-85.3836083333333,2019-08-12,ok
xugq,36.056,-76.611,2016-07-19,ko
xugw,34.63,-78.49,2017-11-02,ko
xuhl,38.780916,-95.549753,2018-10-15,ko
xuhq,44.9994,-94.33311,2017-08-23,ok
xuhv,36.379,-78.8585493321999,2014-07-30,ko
xuih,36.1,-78.8928508689786,2018-05-21,ok
xukx,40.85246,-120.0873,2017-08-16,ko
xulv,36.9053,-121.675,2017-09-06,ko
xunf,45.278333,-82.451667,2013-08-06,ok
xung,37.9792,-121.57,2017-07-18,ok
xunz,37.6003,-121.224,2017-09-12,ok
xuoc,37.4583,-120.967,2016-05-10,ok
xuop,39.4981,-84.9868416666667,2017-07-24,ko
xupr,35.6732393419175,-79.2244244290244,2021-06-17,ok
xuro,43.731667,-77.016667,2017-08-16,ko
xurw,35.57,-78.9395804987931,2018-05-01,ok
xuti,35.8845555227744,-78.9542456485753,2017-08-21,ok
xutr,35.6987095948092,-79.1771161933345,2014-06-23,ok
xutt,37.7054,-120.896,2013-06-11,ok
xuty,34.73,-77.44,2017-07-26,ko
xuub,40.41965,-76.10529,2020-08-27,ok
xuuk,35.976,-78.7099093394922,2013-03-20,ok
xuwt,41.798303,-72.428591,2021-11-04,ko
xuxz,35.794,-79.0150718917759,2015-07-23,ok
xuyh,41.309434,-80.461686,2015-09-23,ko
xuzh,35.79,-79.0380586520641,2021-10-12,ok
xuzl,38.3068,-121.693,2018-08-21,ok
xuzx,44.851794,-93.541609,2013-09-23,ok
xuzz,36.35,-79.1132476034584,2019-09-10,ko
xvbk,41.80603,-77.19818,2021-08-02,ko
xvbr,37.2953,-120.85,2017-05-09,ok
xvcz,35.6745700761334,-79.2219527343698,2020-08-13,ok
xvdx,37.5087,-121.967,2017-07-13,ok
xvek,36.9425,-121.445,2020-03-17,ko
xvel,40.456103,-79.453608,2016-06-29,ko
xvhe,35.7252444350737,-79.1278306019208,2013-07-23,ok
xvhw,37.3609,-120.549,2016-04-12,ok
xvif,41.321113,-80.483229,2016-05-24,ko
xvij,37.6106,-121.229,2020-07-14,ok
xvik,35.6995612647074,-79.1755343087555,2013-12-05,ok
xvjh,42.161916,-78.74342,2018-05-22,ok
xvjk,37.2953,-120.85,2014-06-10,ok
xvju,40.37974,-76.032,2019-09-10,ok
xvkb,38.93027,-80.491525,2020-09-23,ok
xvku,37.66,-120.875,2015-09-08,ok
xvle,45.75,-83.916667,2015-04-21,ok
xvlf,37.3736,-121.933,2014-02-28,ok
xvlm,36.7081,-121.6,2015-04-29,ko
xvln,35.6972990165404,-79.1797361896684,2015-05-20,ok
xvlr,38.4831216812134,-75.1296916643778,2016-11-08,ok
xvmd,37.2583,-120.475,2020-08-12,ok
xvmp,35.98,-78.775529670721,2017-06-15,ok
xvmx,36.3169,-119.225,2019-08-15,ko
xvnr,35.6703117266427,-79.2298621572646,2015-07-07,ok
xvny,38.31806,-96.99139,2019-05-06,ok
xvok,31.82396667,-96.0433333,2018-09-25,ok
xvol,38.294,-121.582,2019-02-06,ok
xvoq,41.55087787,-86.3616260258333,2017-06-05,ok
xvpc,36.8739,-121.745,2014-02-28,ko
xvpw,39.1853,-121.704,2013-11-20,ok
xvpx,41.525,-81.7078333,2019-08-09,ko
xvqm,35.332,-79.411,2013-09-05,ko
xvsb,35.976,-78.7263144222994,2014-05-12,ok
xvse,41.42183,-76.57991,2020-07-23,ko
xvtf,35.794,-79.014626986738,2015-07-07,ok
xvtn,35.6281274519996,-79.3082148778169,2015-06-10,ok
xvtx,39.21155,-97.00559,2015-08-24,ok
xvwc,35.8693688143371,-78.8326988986855,2017-07-20,ok
xvxq,35.48,-76.82,2019-11-20,ko
xvxx,35.861511478479,-78.7698127479246,2013-12-05,ok
xvyj,41.512172,-73.476168,2015-07-21,ok
xvyt,37.66,-120.875,2015-03-10,ok
xvzb,39.077955,-96.88081,2019-06-24,ok
xvzt,35.6280209932623,-79.3084126133893,2015-06-10,ok
xwdo,35.8965433948742,-79.0501905268114,2015-09-09,ok
xwfq,37.4555,-120.722,2015-09-08,ok
xwgk,37.4583,-120.967,2021-01-29,ok
xwhf,35.6726538188627,-79.2255119746725,2021-09-09,ok
xwhh,35.79,-79.0308413036725,2019-11-14,ok
xwij,35.8646482014895,-78.7949174958568,2015-06-22,ok
xwiy,39.90295,-98.03965,2015-06-29,ko
xwjz,35.7253242791267,-79.1276823002416,2017-06-13,ok
xwkm,35.9055187706173,-79.1220249045581,2019-10-17,ok
xwks,35.9046802407036,-79.1153137343188,2019-06-11,ok
xwlv,35.6483013827122,-79.2707439868525,2017-06-21,ok
xwmc,36.439,-79.0428537396941,2014-07-14,ko
xwmd,37.8189,-121.358,2018-11-29,ok
xwni,37.6667,-120.898,2020-04-21,ok
xwpr,39.93722,-77.44972,2018-08-15,ok
xwqb,35.6470771072336,-79.2730179459347,2018-04-11,ok
xwqn,43.16356,-85.65584,2017-06-06,ok
xwqv,37.2953,-120.85,2020-09-08,ok
xwqx,35.7111652670698,-79.153981131367,2016-10-05,ok
xwsu,41.5161,-123.9992,2018-08-21,ok
xwtk,35.7030477883529,-79.1690584687603,2019-09-25,ok
xwur,38.0475265,-99.82633869,2017-10-30,ok
xwuu,37.7705,-121.292,2019-08-20,ok
xwvf,41.7098691666667,-85.0363,2017-07-17,ok
xwvk,37.4555,-120.722,2014-02-10,ok
xwvw,35.6923486852573,-79.1889308937837,2018-01-10,ok
xwwt,37.9674,-121.464,2016-09-20,ok
xwxf,35.628579901633,-79.3073745016343,2015-05-06,ok
xwyf,35.6308953791686,-79.3030737529353,2015-07-23,ok
xwyv,35.8955185249796,-79.0419879854078,2015-06-22,ok
xwzc,43.58,-77.2,2017-08-16,ko
xxax,36.13,-79.1112702477347,2020-06-23,ok
xxdi,39.16522,-96.91105,2017-08-14,ok
xxea,37.66,-120.875,2015-04-14,ok
xxei,34.4142,-119.556,2013-12-17,ko
xxew,35.6898469049315,-79.1935776797344,2019-08-22,ok
xxex,35.8680023211444,-78.8217621768141,2016-10-18,ok
xxgg,35.64,-78.8,2020-05-13,ok
xxgl,39.263048,-80.00583,2014-07-02,ko
xxgw,35.976,-78.7670785674567,2016-12-14,ok
xxhg,43.36766,-71.24469,2017-07-19,ko
xxhp,37.5582,-121.164,2019-05-14,ok
xxhr,39.7533,-121.971,2018-08-22,ko
xxjq,36.9003,-121.596,2014-02-27,ko
xxla,35.6371764446675,-79.2914073541653,2015-09-09,ok
xxls,41.316701,-80.765996,2018-09-05,ko
xxlt,35.84,-79.0,2017-08-16,ok
xxmx,35.6304429295352,-79.3039141291178,2015-09-09,ok
xxno,35.51,-79.0947098935486,2018-07-19,ok
xxqi,34.6721,-120.492,2018-09-25,ko
xxqw,35.8839965028319,-78.9497715350824,2017-06-21,ok
xxqx,35.96,-78.58,2018-08-16,ok
xxqy,35.8789032100227,-78.9090073899251,2015-06-10,ok
xxrf,35.7041922197786,-79.1669328113573,2019-08-12,ok
xxsb,35.98,-78.8312075275213,2020-12-09,ok
xxta,35.65436,-79.0049522681612,2016-05-11,ok
xxts,36.9128,-121.744,2020-03-18,ko
xxui,35.742,-79.2286579428049,2016-05-24,ok
xxur,46.89435,-85.851333,2018-05-16,ko
xxvi,34.965,-79.0839827387474,2016-09-22,ko
xxwi,34.9414,-120.573,2018-12-02,ko
xxwu,37.9893,-121.463,2018-02-20,ok
xxww,41.1959,-78.50837,2018-10-17,ok
xxxb,38.4571,-122.631,2013-06-25,ko
xxxc,38.3068,-121.693,2014-11-18,ok
xxxe,38.86613815,-96.19822169,2018-08-27,ok
xxxg,37.8817,-121.249,2014-11-18,ok
xxxl,35.8961707149125,-79.0472077844828,2015-08-24,ok
xxxz,41.60682,-80.30278,2021-09-02,ko
xxyb,35.67,-82.34,2017-05-31,ko
xxyd,35.6610232018159,-79.2471145859541,2020-03-11,ok
xxyy,38.785,-121.653,2014-09-16,ok
xxzf,37.56845,-97.36166,2014-09-02,ok
xxzj,35.98,-78.8356816410141,2021-05-26,ok
xxzo,39.01195,-95.61955,2019-08-05,ko
xyad,35.6396516103091,-79.2868100021077,2017-10-18,ok
xyam,37.3504,-120.962,2017-02-22,ok
xyay,41.264992,-80.461386,2018-05-30,ko
xybl,35.95,-79.24,2018-02-07,ok
xybu,39.7533,-121.971,2019-04-17,ko
xyco,35.6655476981499,-79.2387108241283,2017-09-20,ok
xyde,37.2616,-120.906,2017-10-10,ok
xyef,36.7593,-121.755,2016-11-28,ko
xyet,36.32,-76.73,2020-09-24,ko
xygn,37.2639,-120.906,2020-10-22,ok
xyhq,35.6692737539543,-79.2317900790953,2015-11-12,ok
xyis,36.02,-76.31,2021-10-28,ko
xyjd,35.57,-78.9400776225145,2018-06-11,ok
xyjr,39.4159,-99.43133,2017-06-05,ok
xyjz,35.6761935718768,-79.2189372668911,2019-09-14,ok
xymd,40.3887,-76.07922,2021-08-04,ok
xyoj,39.09447,-96.90462,2014-09-22,ok
xyov,34.97,-79.084328775999,2021-06-23,ko
xyow,35.65,-78.6875387720278,2021-08-11,ok
xyph,39.3092,-121.595,2014-03-18,ok
xypx,35.9123822932444,-79.1769570757762,2013-12-05,ok
xypz,35.478,-79.0570412670118,2016-06-14,ok
xyre,34.965,-79.0838344370681,2016-09-22,ko
xyrs,41.557325,-78.596521,2019-07-23,ok
xysi,43.11811,-83.3604,2017-05-31,ok
xyta,44.83649,-93.45132,2013-07-10,ok
xyub,35.976,-78.7131406436815,2013-05-14,ok
xyun,35.8832821995721,-78.944054612286,2017-02-14,ok
xyvz,36.106,-78.9003077248001,2013-08-15,ok
xywd,35.84,-79.0609465445661,2020-09-09,ok
xywf,39.03917524,-95.69083603,2018-09-24,ko
xyyj,35.6322261133845,-79.3006020582806,2016-06-21,ok
xyyn,35.6987894388621,-79.1769678916552,2014-06-23,ok
xyyv,41.018167,-81.015172,2019-07-09,ko
xyzl,48.344033,-87.8225,2014-05-15,ko
xyzq,35.43,-79.0857129250057,2021-06-10,ok
xzaa,41.840964,-79.009164,2015-09-09,ok
xzal,35.76,-79.1075627057527,2020-09-14,ok
xzcf,41.65538,-80.46026,2018-08-20,ko
xzcm,38.2361,-121.419,2015-03-25,ok
xzco,36.8754,-121.561,2018-04-23,ko
xzdx,34.4069,-119.517,2019-12-06,ko
xzed,35.7166478920392,-79.1437977493898,2018-09-20,ok
xzek,35.9010776677409,-79.0864805584758,2017-08-21,ok
xzfb,45.58044,-101.4055,2017-09-26,ok
xzfv,39.90136,-75.17844,2017-08-17,ok
xzfz,37.66,-120.875,2017-04-11,ok
xzjb,37.3204,-120.983,2021-05-11,ok
xzks,42.027378,-78.967089,2013-10-02,ok
xzkz,37.4542,-120.608,2018-04-09,ok
xzll,35.6895275287197,-79.1941708864515,2019-10-17,ok
xzlv,38.2408,-121.152,2021-04-20,ok
xzne,36.577226,-103.296392,2016-05-12,ok
xzni,35.6693003686387,-79.2317406452022,2015-11-12,ok
xznw,41.840964,-79.009164,2018-09-26,ok
xzod,37.4555,-120.722,2013-09-10,ok
xzpz,38.0739,-121.212,2017-10-17,ok
xzqi,35.98,-78.768569938621,2017-01-18,ok
xzqn,39.16522,-96.91105,2015-10-19,ok
xzrp,35.7010516870291,-79.1727660107423,2013-06-04,ok
xzsq,40.53458,-75.06978,2017-12-06,ok
xztd,35.435,-78.8620291982499,2014-08-12,ok
xzua,35.98,-78.7727954902532,2017-04-20,ok
xzuq,37.6003,-121.224,2021-01-29,ok
xzvg,45.516667,-83.416667,2018-08-05,ok
xzxh,39.845,-95.376,2015-09-28,ko
xzxq,37.4008,-122.069,2016-02-01,ok
xzzm,40.7024915402778,-85.935575,2021-07-19,ok
xzzo,35.95581,-79.23224,2013-06-10,ok
yaav,35.6698858916936,-79.2306530995541,2015-08-24,ok
yabi,35.7042720638315,-79.1667845096781,2019-08-12,ok
yace,36.2048,-119.066,2017-04-10,ko
yacn,41.75456,-75.20261,2017-08-15,ok
yaet,40.960309,-81.111037,2017-08-03,ko
yafk,41.10862,-76.66263,2021-06-24,ko
yafm,35.8821020463602,-78.9346092615788,2016-08-10,ok
yahh,44.847993,-93.476318,2013-07-10,ok
yaho,37.1145,-120.89,2018-07-10,ok
yahx,39.3992,-99.42481,2017-09-18,ok
yain,35.65436,-79.0079350104898,2016-06-22,ok
yaiy,35.98,-78.8021257898176,2019-02-26,ok
yalg,41.83989,-75.36575,2017-11-07,ok
yalr,37.4978,-121.082,2015-04-22,ok
yamj,35.69,-80.25,2020-06-10,ko
yaod,43.716667,-78.026667,2015-08-14,ko
yaoe,43.596667,-78.801667,2016-08-13,ok
yaon,36.7254,-121.73,2014-08-28,ko
yapg,35.6799994717342,-79.2118682201788,2017-08-16,ok
yapp,35.898903701298,-79.0690812282257,2016-10-18,ok
yaqg,41.239436,-80.881107,2019-10-09,ko
yaqj,36.045,-79.0914472566044,2013-06-27,ok
yaql,37.4583,-120.967,2018-05-08,ok
yaqp,38.7688166936239,-75.1965666611989,2017-06-14,ok
yarw,45.58092,-91.90127,2017-08-08,ko
yath,36.35,-79.1141374135341,2019-12-10,ko
yaun,35.6670381204717,-79.2359425261151,2017-01-24,ok
yaup,35.8846797494283,-78.9552398960182,2017-09-20,ok
yavg,41.299298,-80.758329,2018-08-10,ko
yavi,36.1606,-79.098120832172,2015-07-27,ok
yavj,41.29195,-80.1827,2019-07-31,ko
yavq,35.8765429035989,-78.8901166885108,2021-09-09,ok
ybbc,35.61,-79.0004781546683,2021-07-13,ok
ybbf,37.5477,-121.085,2020-08-11,ok
ybbg,35.6988426682308,-79.176869023869,2014-06-23,ok
ybcd,35.6357392517144,-79.2940767843923,2017-08-21,ok
ybdh,37.2639,-120.906,2020-03-19,ok
ybds,34.63,-78.58,2020-11-24,ko
ybdt,37.9286,-121.561,2015-02-09,ok
ybef,39.6375,-95.457,2014-08-18,ko
ybfv,37.5477,-121.085,2016-06-14,ok
ybgc,38.0601,-121.499,2014-01-28,ok
ybhq,33.5693,-111.5241,2017-05-25,ko
ybiz,35.7169140388824,-79.1433034104589,2018-07-30,ok
ybju,42.027378,-78.967089,2017-11-14,ok
ybjz,35.6441494919587,-79.278455674175,2019-09-04,ok
ybki,36.15,-79.1066728956771,2020-08-19,ok
ybkz,35.6449213178039,-79.2770220912753,2019-06-11,ok
yblz,35.6804519213676,-79.2110278439962,2017-05-17,ok
ybmh,35.66568,-79.0473027900725,2015-05-26,ok
ybmv,35.6604110640766,-79.2482515654952,2020-07-15,ok
ybne,35.98,-78.7949174958568,2018-08-16,ok
ybnt,39.62833,-99.58,2013-05-28,ok
ybpd,38.8121,-121.774,2018-11-25,ok
ybqg,35.6681027078444,-79.2339651703913,2016-06-21,ok
ybrp,35.9057361672616,-79.1237648375831,2019-11-14,ok
ybtd,40.52695,-104.9994,2017-07-30,ko
ybtt,33.3981,-117.263,2016-09-27,ko
ybtu,37.2953,-120.85,2014-04-08,ok
ybuf,34.21,-78.9216840448216,2018-06-25,ko
ybvn,35.6586544949117,-79.2515142024393,2021-08-05,ok
ybwe,37.8817,-121.249,2021-07-21,ok
ybwv,35.6483279973965,-79.2706945529594,2017-06-21,ok
ybxd,37.61429993,-97.62981051,2019-10-07,ok
ybxg,33.1495,-117.297,2014-11-01,ko
ybyf,37.9792,-121.57,2017-12-12,ok
ycbg,39.7469388888889,-87.0759805555555,2021-05-17,ok
ycbu,35.65436,-79.0153918663113,2016-09-15,ok
yccj,35.6971127137501,-79.1800822269201,2015-06-10,ok
yccl,35.51,-79.0957480053035,2017-07-25,ok
yccq,40.40586,-76.08,2019-08-20,ok
ycct,39.21067,-96.97298,2021-09-07,ok
ycfn,38.307,-121.794,2014-12-02,ok
ycfz,35.742,-79.2192125920978,2015-11-12,ok
ycgz,35.6928011348907,-79.1880905176011,2017-08-16,ok
ycha,37.0062,-120.6,2021-04-13,ko
ychi,38.1602,-121.206,2014-01-28,ok
ycjg,35.89936955125,-79.0728096561365,2016-12-13,ok
ycky,35.6775243060927,-79.2164655722365,2019-02-19,ok
yclj,39.5863833333333,-84.9948666666667,2018-07-24,ko
yclv,35.6511757686185,-79.2654051263984,2016-01-27,ok
ycmk,35.8810150631387,-78.9259095964538,2016-04-06,ok
ycnd,38.4452,-122.776,2014-03-26,ko
ycnn,32.09661,-97.03522,2017-09-12,ok
ycoe,43.58,-77.2,2019-08-14,ko
ycok,35.6486473736083,-79.2701013462423,2017-04-18,ok
ycos,41.372909,-80.750552,2018-09-06,ko
ycpa,35.6262910387817,-79.3116258164403,2016-04-06,ok
ycqf,35.7,-79.0387507265674,2020-06-10,ok
ycqg,38.5407,-99.278,2014-10-07,ko
ycqm,38.37611,-97.07583,2017-07-31,ok
ycrw,39.84078,-76.35058,2017-06-07,ok
ycti,35.023,-83.767,2014-08-12,ko
yctl,36.42,-79.0767159564627,2019-07-29,ko
yctw,39.16522,-96.91105,2015-11-02,ok
ycum,33.791,-117.719,2019-04-25,ko
ycvd,37.9286,-121.561,2014-12-18,ok
ycvj,36.37,-78.8525838475428,2019-09-17,ko
ycwl,38.7686666488647,-75.3178833325704,2019-11-13,ok
ycza,35.794,-79.0131934038383,2015-05-06,ok
yczj,37.3906,-120.958,2020-06-09,ok
yczm,37.99548711,-97.36323686,2019-08-05,ok
ydap,41.267694,-80.470129,2015-10-07,ko
ydaz,37.4419,-121.003,2015-03-10,ok
ydby,35.6774178473554,-79.2166633078088,2019-03-27,ok
ydcz,38.95465821,-94.87633324,2019-08-20,ko
yddp,39.81692122,-101.0402276,2018-09-17,ok
ydef,35.55,-78.02,2019-02-18,ko
ydeq,35.8788410966957,-78.9085102662037,2015-06-10,ok
ydfp,35.6925349880475,-79.188584856532,2017-11-15,ok
ydgb,35.641488023527,-79.2833990634843,2021-05-24,ok
ydhc,35.672680433547,-79.2254625407794,2021-09-09,ok
ydhj,35.6531718699423,-79.2616975844165,2015-05-20,ok
ydhx,35.61,-79.0012238402505,2021-07-13,ok
ydih,35.8783441900802,-78.9045332764323,2015-04-22,ok
ydir,35.64477,-80.254,2016-05-11,ko
ydiu,35.794,-79.0154673629206,2015-08-06,ok
ydkh,35.6546889069484,-79.2588798525102,2014-07-22,ok
ydlp,35.8685302844234,-78.8259877284462,2017-02-14,ok
ydmm,36.3247,-119.079,2017-01-05,ko
ydmo,37.3609,-120.549,2016-05-10,ok
ydoa,35.9080654170219,-79.1424069771367,2020-11-19,ok
ydoe,35.60595,-78.9940155462897,2016-09-15,ok
ydqa,37.8717,-121.526,2018-06-19,ok
ydqi,35.79,-79.029506588559,2019-07-02,ok
ydrq,36.17,-79.0712782282225,2018-05-31,ok
ydrs,35.6657073862558,-79.2384142207697,2017-08-21,ok
ydsf,35.67,-79.0493295796893,2020-06-03,ok
ydti,36.115,-78.9092559517858,2013-07-29,ok
ydts,35.8566666389775,-78.731037097653,2014-07-15,ok
ydtw,38.1526,-121.501,2017-09-19,ok
yduf,36.17,-79.0525427827403,2018-07-12,ok
ydvb,38.1526,-121.501,2017-01-05,ok
ydvd,38.1156,-121.494,2017-01-05,ok
ydvv,35.65,-78.6843074678385,2021-06-15,ok
ydwa,35.742,-79.2388489790943,2016-11-21,ok
ydyj,35.6759540397179,-79.2193821719289,2019-11-14,ok
ydym,36.42,-79.0765182208904,2019-06-21,ko
ydzj,41.011692,-80.990993,2019-08-07,ko
ydzs,38.1526,-121.501,2019-03-19,ok
yeab,35.794,-79.0108205769699,2014-08-25,ok
yeak,35.7167277360921,-79.1436494477106,2018-08-22,ok
yeax,38.38889,-97.09306,2017-06-12,ok
yeay,35.64,-82.57,2021-11-10,ko
yebj,35.74,-79.02,2021-04-28,ok
yecm,37.2639,-120.906,2017-01-18,ok
yecq,42.038186,-78.908886,2020-09-02,ok
yedw,35.7085304133223,-79.1588750867832,2021-08-11,ok
yefq,36.03,-78.6761049264349,2020-01-28,ok
yefy,36.11,-78.9035390289894,2018-06-07,ok
yefz,42.052142,-78.876608,2019-06-18,ok
yehg,41.267694,-80.470129,2020-07-29,ko
yehs,37.1145,-120.89,2015-01-13,ok
yeip,33.5785,-117.762,2016-04-20,ko
yejz,35.9076927370603,-79.1394242348082,2020-09-24,ok
yekd,37.9674,-121.464,2014-09-16,ok
yekt,41.134946,-81.191561,2018-06-07,ko
yelf,35.6468375750748,-79.2734628509726,2018-06-13,ok
yelq,38.2082,-121.663,2019-06-18,ok
yemq,35.74,-79.02,2020-03-11,ok
yemr,41.707665,-73.382964,2015-09-01,ok
yenk,37.6003,-121.224,2013-04-09,ok
